,Date,Ticker,Url,headline,source,snippet
0,2 weeks ago,META,"https://www.thecoinrepublic.com/2022/11/19/another-blow-to-meta-as-the-company-puts-halt-on-portal-and-smartwatch-development/"" ",Another Blow to Meta as The Company Puts Halt on Portal ...,The Coin Republic,"Meta Platforms (NASDAQ: META) has managed to stay on top of metaverse news 
since it rebranded themselves from Facebook."
1,4 days ago,META,"https://en.tempo.co/read/1661921/4-million-indonesian-users-whatsapp-data-sold-in-deep-web"" ",4 Million Indonesian Users' WhatsApp Data Sold in Deep Web,Tempo.co English,"WhatsApp's parent company, Meta, have not yet commented regarding the 
findings. ... Days after a massive Facebook data leak went to the news..."
2,22 hours ago,META,"https://www.mondaq.com/germany/security/1256662/cybersecurity-and-digital-resilience-in-financial-services-final-rules-adopted-by-eu-lawmakers"" ",Cybersecurity And Digital Resilience In Financial Services ...,Mondaq,"When Facebook rebranded its overarching company name to Meta, it catapulted 
... was published in the Official Gazette on 25 October 2022."
3,1 month ago,META,"https://www.moneycontrol.com/news/business/meta-says-india-most-significant-country-for-all-new-things-across-its-platforms-9389281.html"" ","Meta says India most significant country for all new things across its 
platforms",Moneycontrol,"Short-form videos have also become a potent medium for brands to promote 
their products on Facebook and Instagram, the official said. 'Reels'..."
4,1 month ago,META,"https://www.moneycontrol.com/news/business/meta-shareholder-wants-facebook-parent-to-cut-jobs-spending-9385741.html"" ","Meta shareholder wants Facebook parent to cut jobs, spending",Moneycontrol,"Meta. Facebook-parent Meta Platforms Inc needs to streamline by cutting 
jobs and capital expenditure, its shareholder Altimeter Capital..."
5,1 month ago,META,"https://www.searchenginejournal.com/meta-lets-brands-search-facebook-instagram-for-stolen-content/468828/"" ",Meta Lets Brands Search Facebook &amp; Instagram For Stolen ...,Search Engine Journal,"Meta is introducing new ways for brands to discover whether other accounts 
use their intellectual property (IP) on Facebook and Instagram."
6,1 month ago,META,"https://expatguideturkey.com/what-happened-to-whatsapp-october-25-2022-why-is-whatsapp-not-working/"" ","What Happened to WhatsApp? October 25, 2022 Why is ...",Expat Guide Turkey,"As of October 25, 2022 at 10:10, users started to report that there ... A 
spokesperson for Meta said, “We are currently aware of the issues..."
7,1 month ago,META,"https://www.moneycontrol.com/news/technology/the-wire-retracts-stories-on-meta-citing-discrepancies-9387841.html"" ",The Wire retracts stories on Meta citing discrepancies,Moneycontrol,"After weeks of reporting about Meta purportedly giving BJP IT cell ... both 
the email purportedly sent from a*****@fb.com as well as the..."
8,1 month ago,META,"https://www.washingtonpost.com/business/zuckerberg-should-focus-on-the-midterms-not-the-metaverse/2022/10/25/f33ee32a-5495-11ed-ac8b-08bbfab1c5a5_story.html"" ","Analysis | Zuckerberg Should Focus on the Midterms, Not the ...",The Washington Post,"In the face of criticism about the radical strategic shift he has chosen 
for Facebook, he is stubbornly focused on turning it into a metaverse..."
9,30-Sep-22,META,"https://www.deccanherald.com/business/business-news/meta-announces-hiring-freeze-restructuring-of-teams-1149529.html"" ","Meta announces hiring freeze, restructuring of teams",Deccan Herald,"By Kurt Wagner. Meta Platforms Inc., the owner of Facebook and Instagram, 
said it will freeze hiring and restructure some teams in an effort..."
0,3 weeks ago,META,"https://www.whec.com/national-world/facebook-parent-meta-cuts-11000-jobs-13-of-workforce/"" ","Facebook parent Meta cuts 11000 jobs, 13% of workforce",WHEC.com,"28, 2021, in Menlo Park, Calif. Facebook parent Meta on Wednesday, Oct. 26, 
2022, reported that its revenue declined for a second consecutive..."
1,3 weeks ago,META,"https://businessday.ng/technology/article/meta-plans-to-layoff-thousands-of-workers-this-week/"" ",Meta plans to layoff thousands of workers this week,Businessday.ng,"Mark Zuckerberg, founder and CEO of the company had hinted at the impending 
layoffs in a Facebook post on 26 October 2022."
2,3 weeks ago,META,"https://www.spiceworks.com/tech/tech-general/news/meta-salesforce-announce-layoffs/"" ",More Than 11000 Meta and Hundreds of Salesforce ...,Spiceworks,"The Facebook, Instagram, Meta, and Oculus owner has also implemented a 
hiring freeze since July 2022. Going by the scale of the layoffs in Menlo..."
3,3 weeks ago,META,"https://seekingalpha.com/article/4554613-on-sale-facebook-instagram-and-whatsapp-only-6-times-earnings"" ","On Sale: Facebook, Instagram And WhatsApp Only 6 Times ...",Seeking Alpha,"In the company's most recent quarterly earnings update released on 26 
October 2022, Meta reported continued growth in users with both..."
4,3 hours ago,META,"https://www.finanzen.net/nachricht/aktien/meta_platforms-aktie-kursbewegung-02-12-2022-11202127"" ","Meta Platforms (ex Facebook) Aktie News: Meta Platforms (ex Facebook) 
verteuert sich am Nachmittag",Finanzen.net,"Die Geschäftsergebnisse zum jüngsten Jahresviertel stellte Meta Platforms 
(ex Facebook) am 26.10.2022 vor. Der Gewinn je Aktie wurde auf 1,64..."
5,1 month ago,META,"https://www.shacknews.com/article/132846/facebook-meta-q3-2022-earnings-results"" ","Facebook (META) Q3 2022 earnings results beat revenue expectations, miss on 
EPS",Shacknews,"Facebook (META) stock chart as of October 26, 2022 at 4:28 Meta's stock was 
down in after-hours trading following the release of the company's..."
6,1 month ago,META,"https://baytobaynews.com/somerset/stories/employees-at-elon-musks-twitter-brace-for-layoffs,93438"" ",Employees at Elon Musk's Twitter brace for layoffs,Bay to Bay News,"... houses the Twitter office in New York, Wednesday, Oct. 26, 2022. ... 
Meta Platforms Inc., Facebook's parent company, recently posted its..."
7,1 month ago,META,"https://www.shacknews.com/article/132851/facebook-meta-quest-consumer-hmd-2023"" ","Facebook (META) confirms next Quest HMD consumer model will be revealed in 
2023",Shacknews,"... Meta Quest HMD in Meta's Q3 2022 earnings results on October 26, 2022. 
In relation to Meta and Facebook Reality Labs (which lost $3.67..."
8,1 month ago,META,"https://www.thehindu.com/sci-tech/technology/turkish-competition-board-fines-meta-platforms-186-million/article66056795.ece"" ",Turkish competition board fines Meta Platforms $18.6 million,The Hindu,"Turkey's competition authority has fined Facebook-parent Meta Platforms 
Inc. 346.72 million lira ($18.63 million) for breaking competition..."
9,1 month ago,META,"https://www.businesstoday.in/technology/news/story/meta-under-govt-scanner-after-whatsapp-outage-in-india-asked-to-submit-report-on-blackout-350824-2022-10-26"" ","Meta under govt scanner after WhatsApp outage in India, asked to submit 
report on blackout",Business Today,"New Delhi,; Oct 26, 2022,; Updated Oct 26, 2022, · New Delhi,; Oct 26, 
2022,; Updated Oct 26, 2022, · Oct 26, 2022,; Updated Oct 26, 2022, 2:40 PM 
IST."
0,4 weeks ago,META,"https://seekingalpha.com/article/4553593-meta-lesson-1-corporate-governance"" ",Meta Lesson 1: Corporate Governance,Seeking Alpha,"Facebook (or Meta (NASDAQ:META), if you prefer its new name), in 
particular, ... and if you had held the stock through October 27, 2022,..."
1,3 weeks ago,META,"https://www.legit.ng/business-economy/technology/1502930-meta-confirms-lay-11000-workers-sets-payment-method/"" ","Meta Confirms it Will Lay Off 11,000 Workers, Sets Payment ...",Legit.ng,"Meta, the parent company of Facebook, Instagram, Messenger and WhatsApp, 
... on Thursday, October 27, 2022, the lowest since December 2026."
2,1 month ago,META,"https://www.thehindubusinessline.com/info-tech/facebook-parent-meta-q3-revenue-profit-decline/article66059452.ece"" ","Facebook parent Meta Q3 revenue, profit decline",The Hindu Business Line,"Financial results Facebook parent Meta Q3 revenue, profit decline. October 
27, 2022 - Updated 09:10 am IST | New York. Meta's disappointing results 
followed..."
3,1 month ago,META,"https://www.moneycontrol.com/news/business/zuckerberg-should-focus-on-the-midterms-not-the-metaverse-9396551.html"" ","Zuckerberg should focus on the Midterms, not the Metaverse",Moneycontrol,"The metaverse project is still in its infancy: While Facebook has about 3 
billion active users, Horizon Worlds, the VR platform that serves as..."
4,1 month ago,META,"https://www.moneycontrol.com/news/business/metas-short-video-feature-reels-hits-3-billion-annual-revenue-run-rate-mark-zuckerberg-9399981.html"" ","Meta's short video feature Reels hits $3 billion annual revenue run rate: 
Mark Zuckerberg",Moneycontrol,"Meta's short form video feature Reels has a $3 billion annual revenue run 
rate across Instagram and Facebook, chief executive Mark..."
5,1 month ago,META,"https://www.moneycontrol.com/news/business/meta-fined-24-7-million-for-campaign-finance-disclosure-violations-9396021.html"" ",Meta fined $24.7 million for campaign finance disclosure violations,Moneycontrol,"Meta. A Washington state judge on Wednesday fined Facebook parent company 
Meta nearly $25 million for repeatedly and intentionally violating..."
6,1 month ago,META,"https://seekingalpha.com/article/4549776-meta-platforms-perhaps-dip-opportunity-lifetime"" ",Meta Platforms: Perhaps The Dip Opportunity Of A Lifetime ...,Seeking Alpha,"I do not see Facebook/Meta stock being a ""buy"" any time soon. In fact, 
quite the opposite. If I owned any shares in this company, I'd be..."
7,1 month ago,META,"https://inc42.com/buzz/jiomart-on-whatsapp-going-to-be-a-big-opportunity-for-meta-mark-zuckerberg/"" ",JioMart On WhatsApp Going To Be A Big Opportunity For Meta: Mark Zuckerberg,Inc42,"Paid messaging is another opportunity that Meta is starting to tap into ... 
Meta was first announced in 2020 when Meta (former Facebook)..."
8,1 month ago,META,"https://inc42.com/buzz/facebook-picks-15-indian-communities-for-its-accelerator-programme/"" ",Facebook Picks 15 Indian Communities For Its Accelerator Programme,Inc42,"Under the four-month-long accelerator program along with Hyderabad-based 
incubator I-T Hub, Meta has selected 15 Indian community leaders."
9,1 month ago,META,"https://www.cnbc.com/2022/10/27/what-cramer-is-watching-thursday-meta-meltdown-honeywell-solid-ford-cash-strong.html"" ",What Cramer is watching Thursday — Meta meltdown ...,CNBC,"What I am looking at Thursday, Oct. 27, 2022. Money is coming out of tech 
to everything else. Dow futures up and Nasdaq futures down. Better-..."
0,3 weeks ago,META,"https://gameworldobserver.com/2022/11/09/meta-lays-off-11000-employees-last-resort-amid-falling-revenues"" ","Meta lays off more than 11,000 employees across all units as ...",Game World Observer,"Meta has announced its decision to end support of the Facebook Gaming ... 
no longer be available on iOS and Android from October 28, 2022."
1,1 week ago,META,"https://www.infosecurity-magazine.com/news-features/fighting-disinformation-with/"" ",Fighting Disinformation with Technology: Three Blueprints for ...,Infosecurity Magazine,"Meta has claimed to have acted to take down disinformation on Facebook. 
However, this claim has come under scrutiny, and Global Witness,..."
2,30-Aug-22,META,"https://techcrunch.com/2022/08/30/meta-shutting-down-facebook-gaming-app/"" ",Facebook is shutting down its standalone Gaming app in October,TechCrunch,"Just over two years after its launch, Facebook is shutting down the 
Facebook Gaming app on October 28, 2022. Now, when you open the app,..."
3,1 month ago,META,"https://www.thehindubusinessline.com/info-tech/social-media/about-50-of-brand-followers-on-instagram-are-from-smaller-towns-manish-chopra-of-facebook-india/article66061859.ece"" ","Nearly 50% of brand followers on Instagram come from smaller towns: Manish 
Chopra of Facebook India",The Hindu Business Line,"Creator economy About 50% of brand followers on Instagram are from smaller 
towns: Manish Chopra of Facebook India. October 28, 2022 - Updated 09:12 am 
IST..."
4,1 month ago,META,"https://fortune.com/crypto/2022/10/28/will-the-metaverse-be-facebooks-undoing/"" ",Will the Metaverse be Facebook’s undoing?,Fortune,"Will the Metaverse be Facebook's undoing? BYJeff John Roberts. October 28, 
2022 at 8:27 AM PDT. An avatar of Mark Zuckerberg, chief executive officer 
of..."
5,1 month ago,META,"https://fortune.com/2022/10/28/mark-zuckerberg-tiktok-panic-blindingly-obvious-because-of-something-he-wont-say/"" ","Mark Zuckerberg won’t say these two words anymore, and it’s a clear sign of 
how much TikTok terrifies him",Fortune,"There was a time when that's all Facebook founder Mark Zuckerberg ... Just 
look at Wednesday's conference call in which Meta (as Facebook is..."
6,1 month ago,META,"https://www.businesstoday.in/markets/global-markets/story/sp-500-nasdaq-slide-on-mixed-earnings-meta-shares-down-246-amazon-drops-12-351045-2022-10-28"" ","S&amp;P 500, Nasdaq slide on mixed earnings; Meta shares down 24.6%, Amazon 
drops 12%",Business Today,"During Thursday's trading session, Meta Platforms plunged 24.6% after the 
Facebook parent followed the trend set by Microsoft Corp and..."
7,1 month ago,META,"https://upstox.com/market-talk/fo-morning-update-for-28-october-2022/"" ",F&amp;O Morning Update for 28 October 2022,Upstox,"F&amp;O Morning Update for 28 October 2022 ... Shares of Facebook parent Meta 
Platforms plunged 24% after the company posted the second..."
8,1 month ago,META,"https://tech.fb.com/ideas/2022/10/how-meta-production-engineers-solve-the-problem-of-scale/"" ",How Meta production engineers solve the problem of scale,Tech at Meta,"At Meta, everything is a scale problem. ... research, and our entire family 
of products, including Facebook, WhatsApp, Instagram, Messenger,..."
9,1 month ago,META,"https://about.fb.com/news/2022/10/metas-concerns-with-canadas-online-news-act/"" ",Sharing Our Concerns With Canada's Online News Act | Meta,Meta,"Update on October 28, 2022 at 1:00 PM PT: Today, Meta appeared in front of 
the Standing Committee of Canadian Heritage, where a version of this..."
0,2 weeks ago,META,"https://seekingalpha.com/article/4558373-meta-lesson-3-tell-me-a-story"" ",META Lesson 3: Tell Me A Story!,Seeking Alpha,"The market capitalization of Facebook on October 29, 2022 was $247 billion, 
below the Doomsday scenario value, indicating that investors were,..."
1,2 days ago,META,"https://www.kpvi.com/news/national_news/biden-calls-chips-act-a-game-changer-during-bay-county-semiconductor-plant-tour/article_1ef4813d-5204-5beb-b821-43e603f16314.html"" ",Biden calls CHIPS Act a 'game-changer' during Bay County ...,KPVI,"... Whitmer and other Michigan Democrats in Detroit on Oct. 29, 2022. ... 
the parent company of Google, and Facebook's parent company, Meta."
2,1 month ago,META,"https://www.moneycontrol.com/news/business/companies/tik-tok-is-it-time-for-the-mega-meta-meltdown-9410311.html"" ",Tik-Tok: is it time for the mega Meta meltdown?,Moneycontrol,"Shares of Meta Platforms, the parent company of Facebook, Instagram, and 
WhatsApp fell 23 percent to $100.45 on Thursday, October 27,..."
3,1 month ago,META,"https://finance.yahoo.com/news/mark-zuckerberg-trying-google-did-223500351.html"" ","Mark Zuckerberg is trying to do what Google did with Android — but he 
learned all the wrong lessons",Yahoo Finance,"Meta's effort to build the metaverse is a way to wrangle back ... last year 
to rebrand from Facebook to Meta is a way to reclaim control of..."
4,1 month ago,META,"https://telecom.economictimes.indiatimes.com/news/zuckerberg-to-testify-in-u-s-case-against-facebooks-virtual-reality-deal/95155383"" ",Zuckerberg to testify in U.S. case against Facebook's virtual reality deal,ET Telecom,"Zuckerberg to testify in U.S. case against Facebook's virtual reality deal 
... The FTC had filed a lawsuit in July saying that Meta's..."
5,1 month ago,META,"https://www.axios.com/2022/10/29/musk-zuckerberg-stock-tesla-twitter-meta"" ",Musk and Zuckerberg show how much certain men are willing ...,Axios,"Reality check: Facebook shareholders could be forgiven for thinking ... The 
bottom line: Twitter and Meta control four of the most powerful..."
6,1 month ago,META,"https://www.coindesk.com/podcasts/coindesk-podcast-network/headlines-top-stories-of-the-week-10-29-22/"" ",THE HASH: Headlines: Top Stories of the Week 10-29-22,CoinDesk,"Headlines: Top Stories of the Week 10-29-22. A roundup of the week's most 
valuable crypto stories for Saturday, Oct. 29, 2022. October 29, 2022. 
Listen on:."
7,1 month ago,META,"https://tribune.com.pk/story/2383813/metas-social-media-apps-back-up-after-brief-outage"" ",Meta's social media apps back up after brief outage,The Express Tribune,"More than 11,000 users across Instagram, Facebook and Messenger had ... 
Meta's messaging app WhatsApp had faced a global outage just earlier..."
8,1 month ago,META,"https://www.commondreams.org/news/2022/10/29/eve-brazils-election-meta-and-tiktok-pushing-stop-steal-20-report"" ","On Eve of Brazil's Election, Meta and TikTok Pushing 'Stop the ...",Common Dreams,"... a report published Saturday revealed that social media giants 
Meta—Facebook's parent company—and TikTok are driving traffic to content..."
9,01-Sep-22,META,"https://www.gadgetsnow.com/social/heres-why-meta-took-action-against-2-7-crore-facebook-instagram-posts/articleshow/93932854.cms"" ","Here's why Meta took action against 2.7 crore Facebook, Instagram posts",Gadgets Now,"On Facebook, action against 1.73 crore spam content was taken. It was 
followed by 27 lakh post related to ""adult nudity and sexual activity""..."
0,1 month ago,META,"https://www.savannahnow.com/story/news/politics/elections/2022/11/03/politifact-ad-claims-raphael-warnock-stacey-abrams-communists-want-seize-guns-georgia/8256751001/"" ","PolitiFact: Ad claims Warnock, Abrams are communists, want ...",Savannah Morning News,"We rate it Pants on Fire! Our Sources. Meta, Georgia Gun Owners ad on 
Facebook and Instagram, started running Oct. 30, 2022. Email..."
1,1 month ago,META,"https://www.cnbc.com/2022/10/29/metaverse-entrepreneurs-trying-to-make-money-on-metas-horizon-worlds.html"" ","Meta is losing billions, but people are making real-life money in the 
metaverse: 'It's been an incredibly positive experience'",CNBC,"A year ago on Friday, Mark Zuckerberg made a huge bet on the metaverse, 
announcing his company's name change from Facebook to Meta."
2,1 month ago,META,"https://adage.com/article/marketing-news-strategy/marketing-and-media-events-oct-24-oct-30-2022/2444756"" ","Marketing and media events for Oct. 24 to Oct. 30, 2022",Ad Age,"ANA hosts 'Masters of Marketing' and Facebook, Google, ... Meta, formerly 
Facebook, will present its third-quarter finances today, and host..."
3,1 month ago,META,"https://cointelegraph.com/news/ftx-ceo-dissects-mark-zuckerberg-s-intent-to-pump-10b-year-into-meta"" ",FTX CEO dissects Mark Zuckerberg’s intent to pump $10B/year into Meta,Cointelegraph,"Zuckerberg's $100 billion Metaverse experiment first raised eyebrows ... 
Facebook's rebranding into Meta was Mark Zukerberg's latest attempt..."
4,1 month ago,META,"https://www.timesnownews.com/business-economy/companies/meta-needs-an-indian-ceo-perhaps-parag-agrawal-is-available-says-shark-tank-indias-anupam-mittal-article-95178955"" ","Meta needs an Indian CEO, perhaps Parag Agrawal is ...",Times Now,"Over the last five years, Facebook's parent company Meta stock has sunk 
over 45 per cent. Shark Tank India judge and Shaadi.com Founder Anupam..."
5,1 month ago,META,"https://seekingalpha.com/article/4550868-meta-platforms-time-chip-in"" ",Meta Platforms: Time To Chip In (NASDAQ:META),Seeking Alpha,"Meta Platforms: Time To Chip In. Oct. 30, 2022 7:02 AM ETMeta Platforms, 
Inc. (META)26 Comments 2 Likes. The Value Investor profile picture."
6,1 month ago,META,"https://economictimes.indiatimes.com/news/new-updates/garena-free-fire-max-redemption-codes-30th-october-2022-get-weapons-outfits-skin-and-more/articleshow/95176318.cms"" ","Garena Free Fire Max redemption codes 30th October 2022: Get weapons, 
outfits, skin, &amp; more",The Economic Times,"Facebook Parent Meta Fires 11k Employees Mark Zuckerberg Says Company Needs 
To Be More Capital EfficientUs Elections 2022 Trump Under Fire..."
7,1 month ago,META,"https://www.timesnownews.com/india/the-wire-sues-researcher-devesh-kumar-for-meta-article-row-says-only-he-met-source-at-meta-article-95182084"" ","The Wire sues researcher Devesh Kumar for Meta article row, says only he 
met source at Meta",Times Now,"The Meta story controversy began when 'The Wire', known for its critical 
... published a story claiming that Meta, which owns Facebook,..."
8,1 month ago,META,"https://nftplazas.com/whats-on-guide-to-the-metaverse-october-28th-october-30th-2022/"" ","What’s on Guide to the Metaverse – October 28th – October 30th, 2022",NFT Plazas,"What's on Guide to the Metaverse – October 28th – October 30th, 2022 ... 
Happy Thursday NFT fam! We hope you have all had a great week so far."
9,25-Jul-22,META,"https://www.washingtonpost.com/business/zuckerbergs-biggest-bet-might-not-pay-off/2022/07/25/5d9f5980-0c01-11ed-88e8-c58dc3dbaee2_story.html"" ",Zuckerberg’s Biggest Bet Might Not Pay Off,The Washington Post,"Young people don't want to use Facebook, whose overall growth has ... After 
the sale, both eventually quit over how Meta was trying to..."
0,1 month ago,META,"https://www.nasdaq.com/articles/meta-platforms-stock-lost-28-in-one-week-whats-next"" ","Meta Platforms Stock Lost 28% In One Week, What's Next?",Nasdaq,"Meta Platforms stock lost 28% over a five-day trading period ending 
10/31/2022, compared to the broader market (S&amp;P500) gain of 1.9%..."
1,1 month ago,META,"https://seekingalpha.com/article/4551062-meta-platforms-stock-pulled-trigger-at-last"" ",Meta Platforms: Pulled The Trigger At Last (NASDAQ:META),Seeking Alpha,"Truth be told, I never believed that there would come a day that I would 
buy into Facebook from a business perspective."
2,1 month ago,META,"https://www.fool.com/investing/2022/10/31/scariest-part-meta-platform-q3-isnt-earnings-miss/"" ",The Scariest Part of Meta Platforms' Q3 Isn't the Earnings Miss ...,The Motley Fool,"Facebook parent Meta Platforms (META 1.98%) whiffed on its third-quarter 
results last week, sending the stock sharply lower on Thursday."
3,2 weeks ago,META,"https://www.theguardian.com/news/datablog/2022/nov/16/noisycharts-sound-graphs-data-sonification-introducing-guardian-australia-software-tool-app-examples"" ","What is the sound of Facebook’s value crashing? Noisycharts turns news into 
noise",The Guardian,"Meta, the parent company of Facebook, has had significant drops in its 
share ... and each note is a day from 1 January to 31 October 2022:."
4,1 day ago,META,"https://infotechlead.com/software/crm-leader-salesforce-projects-sale-of-8-bn-in-fourth-quarter-75742"" ",CRM leader Salesforce projects sale of $8 bn in fourth quarter,InfotechLead,"... results for its third quarter fiscal 2023 ended October 31, 2022. ... 
also credited with devising Meta Platform unit Facebook's “like”..."
5,3 weeks ago,META,"https://www.financialexpress.com/investing-abroad/featured-stories/parag-parikh-flexi-cap-fund-cash-holding-exposure-to-foreign-stocks-latest-factsheet/2805672/"" ","Parag Parikh Flexi Cap Fund: Cash holding, exposure to foreign stocks – 
Latest factsheet",The Financial Express,"As of October 31, 2022, the total exposure to foreign stocks was 16.49%. 
... 5.03%, Meta Platforms Inc. (Formerly Facebook Inc.), 1.75%,..."
6,2 weeks ago,META,"https://frontline.thehindu.com/columns/a-new-low-for-media-freedom-in-india/article66124487.ece"" ",A new low for media freedom in India,Frontline,"Anyone familiar with the basic facts relating to how the Meta stories ... 
at 330 million, the world's largest number of Facebook users and,..."
7,1 week ago,META,"https://www.nasdaq.com/articles/auto-roundup:-borgwarner-wolfspeed-deal-tesla-recall-more"" ","Auto Roundup: BorgWarner-Wolfspeed Deal, Tesla Recall ...",Nasdaq,"Copart reported first-quarter fiscal 2023 (ended Oct 31, 2022) adjusted ... 
Facebook even rebranded itself as Meta because Mark Zuckerberg..."
8,1 month ago,META,"https://cointelegraph.com/news/facebook-became-meta-one-year-ago-here-s-what-it-s-achieved"" ",Facebook became Meta one year ago: Here’s what it’s achieved,Cointelegraph,"The company changed its name on Oct. 28, 2021, reflecting growing ambitions 
to transcend beyond social media and into Web3 and the metaverse..."
9,1 month ago,META,"https://toronto.citynews.ca/2022/10/31/instagram-account-suspensions/"" ",Some Instagram users report inexplicable account ...,CityNews Toronto,"At the time Meta was known as Facebook Inc. — changing its name to Meta in 
2021. Top Stories. Default."
0,1 month ago,META,"https://www.businesstoday.in/technology/story/metaverse-a-fad-or-the-future-zuckerberg-facebook-351430-2022-11-01"" ",Metaverse: A fad or the future?,Business Today,"Facebook took the whole world by surprise when it renamed itself Meta ... 
Meta CEO Mark Zuckerberg at the time had said, “The next platform..."
1,1 month ago,META,"https://www.inventiva.co.in/trends/call-for-patience-fails-and-meta/"" ","Zuckerberg's Call For ""patience"" Fails, And Meta Drops 25%.",Inventiva,"The stock, which has formerly dropped 61 this time, the request value of 
the parent company of Facebook has declined by a stunning$ 672 billion..."
2,1 month ago,META,"https://www.bloomberg.com/opinion/articles/2022-11-01/meta-shareholders-were-asking-for-trouble"" ",Meta Shareholders Were Asking for Trouble,Bloomberg.com,"Had the seven-year recommendation been applied at Facebook, Zuckerberg 
would have lost his super-voting rights in 2019. But as Meta doesn't..."
3,1 month ago,META,"https://www.nature.com/articles/d41586-022-03539-1"" ",AlphaFold's new rival? Meta AI predicts shape of 600 million ...,Nature,"Researchers at Meta (formerly Facebook, headquartered in Menlo Park, 
California) have used AI to predict the structures of some 600 million..."
4,21 hours ago,META,"https://www.eastbaytimes.com/2022/12/01/tech-biotech-bay-area-job-cut-layoff-7600-facebook-twitter-amazon-roku/"" ","Tech and biotech Bay Area job cuts: more than 7,600 in two months",East Bay Times,"Facebook app owner Meta Platforms, Twitter, Amazon, Lyft, Oracle, ... which 
extends from Nov. 1, 2022 through sometime around Oct. 31, 2023."
5,1 month ago,META,"https://www.nasdaq.com/articles/meta-platforms-stock-lost-28-in-one-week-whats-next"" ","Meta Platforms Stock Lost 28% In One Week, What's Next?",Nasdaq,"While the key metrics like family daily active people (DAP) and Facebook 
daily active users (DAUs) increased by 4% and 3% respectively,..."
6,1 week ago,META,"https://globalcompetitionreview.com/guide/digital-markets-guide/second-edition/article/key-developments-in-europe"" ",Digital Markets Guide,Digital Markets Guide - Global Competition Review,"The DMA will enter into force on 1 November 2022, and will start ... Apple, 
Meta (formerly Facebook) and Amazon, but it is now facing..."
7,2 days ago,META,"https://www.times-standard.com/2022/11/30/layoff-tech-biotech-job-twitter-west-digital-thermo-fisher-cisco-meta/"" ","Layoffs mount: Twitter, tech, biotech firms chop 900-plus Bay Area jobs",Times-Standard,"By far, the job cuts at Facebook app owner Meta Platforms are ... which 
extends from Nov. 1, 2022 through sometime around Oct. 31, 2023."
8,3 weeks ago,META,"https://www.forbesafrica.com/technology/2022/11/07/meta-reportedly-preparing-large-scale-job-cuts-here-are-the-biggest-u-s-layoffs-this-year%EF%BF%BC/"" ",Meta Reportedly Preparing ‘Large-Scale’ Job Cuts—Here Are ...,Forbes Africa,"Facebook's parent company Meta is planning to lay off thousands of ... Nov. 
1, 2022Upstart's layoffs are expected to affect roughly 7% of..."
9,4 weeks ago,META,"https://affairscloud.com/current-affairs-5-november-2022/"" ",Current Affairs 5 November 2022,AffairsCloud.com,"... on November 1, 2022 for stakeholder comments by December 15, 2022. ... 
In 2019, Mohan joined Facebook (now Meta) in the newly-created..."
0,1 month ago,META,"https://finance.yahoo.com/news/social-media-as-we-know-it-is-over-185009487.html"" ",Social media as we know it is over,Yahoo Finance,"Facebook parent Meta (META) spent $10 billion last year on a pivot to the 
metaverse while its main Facebook app struggles to remain relevant..."
1,1 month ago,META,"https://finance.yahoo.com/news/meta-platforms-meta-bounce-back-045356722.html"" ",Will Meta Platforms (META) Bounce Back?,Yahoo Finance,"Meta Platforms, Inc. (NASDAQ:META) is a technology conglomerate 
headquartered in Menlo Park, California. On November 2, 2022, Meta 
Platforms..."
2,1 month ago,META,"https://seekingalpha.com/article/4551097-meta-platforms-minus-70-percent-ytd-minus-21-percent-last-week-brad-gerstners-open-letter-the-q3-debacle-and-massive-upside-potential"" ","Meta Stock: -70% YTD, The Q3 Debacle, And Massive Upside ...",Seeking Alpha,"Meta Platforms: -70% YTD, -21% Last Week, Brad Gerstner's Open Letter, ... 
Facebook is still growing and that's a testament to its continued..."
3,1 month ago,META,"https://www.investing.com/analysis/when-is-it-safe-to-buy-meta-again-200631744"" ",When Is It Safe To Buy META Again?,Investing.com,"However, the real hemorrhaging was on the company's transition from 
Facebook, a social media platform cool 15 years ago, to the metaverse,..."
4,3 days ago,META,"https://www.banklesstimes.com/news/2022/11/25/42percent-of-people-believe-the-metaverse-is-a-flop/"" ",42% of People Believe the Metaverse is a Flop,Bankless Times,"The survey asked over 2000 US adults who use social media weekly about 
their views on Facebook and Meta. What About the Other Decentralized..."
5,3 weeks ago,META,"https://www.forbesafrica.com/technology/2022/11/07/meta-reportedly-preparing-large-scale-job-cuts-here-are-the-biggest-u-s-layoffs-this-year%EF%BF%BC/"" ",Meta Reportedly Preparing ‘Large-Scale’ Job Cuts—Here Are ...,Forbes Africa,"Facebook's parent company Meta is planning to lay off thousands of ... Nov. 
2, 2022Online financial services company Chime will lay off 12%..."
6,3 weeks ago,META,"https://www.goodwinlaw.com/publications/2022/11/11_10-antitrust-competition-technology-quarterly"" ",Antitrust &amp; Competition Technology Quarterly Update Q3 2022,Goodwin Procter,"Meta Platforms Inc., Case No. 5:22-cv-04325-EJD (N.D. Cal. November 2, 
2022). Memorandum in Support of Facebook..."
7,1 month ago,META,"https://www.morningstar.com/news/marketwatch/202211021326/apple-now-valued-at-more-than-amazon-alphabet-and-meta-combined"" ","Apple now valued at more than Amazon, Alphabet and Meta ...",Morningstar,"Facebook in freefall: 5 charts that show Meta's financial collapse. 
Meanwhile, Amazon's stock has declined in each of ... 11-02-22 1943ET."
